PRT_ID,AREA,LATITUDE,LONGITUDE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,INT_SQFT,
P01058,Chrompet,12.951611,80.1461663,145,2,1,4,Family,No,House,NoSeWa,Paved,RL,4.7,3.3,3.3,3.72,269634,143805,8987800,1264,
P09466,Velachery,12.9754605,80.2207047,121,2,1,4,Partial,Yes,Commercial,NoSeWa,Gravel,A,5,3.8,2.9,3.83,428697,181871,12990820,1649,
P08167,Chrompet,12.951611,80.1461663,177,2,1,4,AbNormal,Yes,House,NoSewr ,Paved,RM,2.8,4.5,2.4,3.36,353984,121682,11062000,1245,
P06098,KK Nagar,13.0410013,80.1993919,117,2,1,4,AdjLand,Yes,Commercial,NoSeWa,Paved,RL,3,3.2,2.5,2.86,552385,336820,13472800,1422,
P03818,Adyar,13.0011774,80.2564957,185,1,1,2,Partial,No,Commercial,ELO,Paved,RL,2.4,4.3,2.3,2.73,350484,113907,8762095,634,
P06940,KK Nagar,13.0410013,80.1993919,47,3,2,5,Partial,No,Others,NoSewr ,Paved,RH,4.1,4.7,4.3,4.36,414317,227874,10357920,2052,
P07097,Chrompet,12.951611,80.1461663,51,1,1,3,Partial,No,Others,AllPub,Gravel,RL,3.6,2.9,2.3,2.93,232587,51686,8614330,984,
P00864,Anna Nagar,13.0849557,80.2101342,130,2,1,5,Normal Sale,Yes,Others,ELO,No Access,RL,2.9,2.2,3.1,2.805,525559,215614,13475870,1808,
P00888,Chrompet,12.951611,80.1461663,165,2,1,4,AbNormal,No,House,AllPub,Paved,RH,4.4,4.8,2.7,4.05,227014,118047,9080550,1266,
P05468,T Nagar,13.0417591,80.2340761,111,2,1,5,Normal Sale,Yes,Commercial,NoSeWa,Paved,RL,4.6,3.3,2.9,3.51,839704,409087,21530880,1910,
P07474,Velachery,12.9754605,80.2207047,43,2,1,4,Family,Yes,Others,ELO,Gravel,C,3.6,2.3,2.1,2.57,330070,89208,8920800,1527,
P08428,Adyar,13.0011774,80.2564957,180,1,1,3,AbNormal,No,House,AllPub,Gravel,C,4.2,2.2,3.5,3.45,306957,31483,7870685,1124,
P03726,Velachery,12.9754605,80.2207047,8,2,1,4,AdjLand,Yes,Others,NoSeWa,Paved,I,2.5,3.3,3.5,3.16,338123,143446,10246160,1654,
P09869,Velachery,12.9754605,80.2207047,34,2,1,4,Family,Yes,Commercial,NoSewr ,Paved,A,4.7,2.6,4.7,3.76,449397,211481,13217550,1722,
P09459,Chrompet,12.951611,80.1461663,194,1,1,3,Normal Sale,Yes,Commercial,ELO,No Access,RM,3.3,3.2,4.8,3.71,360506,112658,11265800,833,
P03048,Karapakkam,12.9190519,80.2300343,6,1,1,2,AbNormal,Yes,Others,ELO,Gravel,A,2.6,2.6,3.5,2.96,187588,33349,4168625,529,
P05945,Karapakkam,12.9190519,80.2300343,3,2,2,4,AbNormal,No,Commercial,ELO,Gravel,C,3.7,3,2.1,2.85,418067,88014,11001750,1640,
P03502,Adyar,13.0011774,80.2564957,95,2,2,4,AbNormal,No,Others,NoSeWa,Gravel,C,2,2.6,5,3.62,322916,129167,9226180,1271,
P09320,Velachery,12.9754605,80.2207047,2,2,1,4,AdjLand,No,House,AllPub,No Access,C,4.3,2.6,2.7,3.06,259040,115129,7195550,1628,
P01011,T Nagar,13.0417591,80.2340761,139,1,1,4,Normal Sale,Yes,Commercial,AllPub,Paved,RH,3.4,2.1,2.1,2.49,587693,348943,18365420,1553,
P02776,Karapakkam,12.9190519,80.2300343,10,1,1,2,Normal Sale,No,Commercial,NoSewr ,No Access,RH,4,2.9,4.8,3.99,248512,118608,5648000,633,
P08550,Chrompet,12.951611,80.1461663,148,1,1,2,Normal Sale,Yes,Others,AllPub,Paved,RL,4.3,3.3,4.8,4.05,242798,116903,8992520,796,
P09517,Velachery,12.9754605,80.2207047,158,2,1,4,AdjLand,No,Others,ELO,Gravel,RH,3.8,4.4,2.1,3.56,314564,167768,10485480,1794,
P09445,Velachery,12.9754605,80.2207047,29,2,1,4,AbNormal,Yes,House,ELO,No Access,C,4.1,2.4,3.9,3.28,312063,144029,8001610,1726,
P07243,Velachery,12.9754605,80.2207047,70,2,1,4,Normal Sale,Yes,House,AllPub,No Access,RM,2.5,3.8,2.7,3.15,405542,202771,10138550,1644,
P03246,KK Nagar,13.0410013,80.1993919,15,4,2,6,AdjLand,No,House,AllPub,Gravel,RL,2.3,2.6,3.2,2.75,538757,313231,12529240,2471,
P02314,Karapakkam,12.9190519,80.2300343,199,1,1,3,Family,Yes,Others,ELO,Paved,RM,4.6,4.7,2.6,3.83,267143,178095,8904750,1122,
P00404,Anna Nagar,13.0849557,80.2101342,46,2,1,5,Partial,Yes,Others,NoSewr ,Gravel,RH,4.9,3.7,4,4.24,589509,103164,14737720,1906,
P01767,KK Nagar,13.0410013,80.1993919,161,2,1,4,Normal Sale,No,Commercial,AllPub,Gravel,RM,4.4,4,4.1,4.16,607130,234573,13798400,1420,
P09383,Velachery,12.9754605,80.2207047,78,2,1,4,AdjLand,Yes,Commercial,AllPub,Gravel,A,4.7,2.3,3.1,3.14,511550,102310,14615700,1755,
P07357,Velachery,12.9754605,80.2207047,177,2,1,4,Partial,No,Commercial,NoSewr ,No Access,RL,3.3,4.1,4.3,3.96,499319,161941,13495120,1686,
P04827,KK Nagar,13.0410013,80.1993919,53,3,2,5,Normal Sale,No,Others,AllPub,Paved,RM,3,2,4.4,3.26,373054,252714,12034000,2053,
P03479,Anna Nagar,13.0849557,80.2101342,57,1,1,4,AdjLand,No,Commercial,ELO,Paved,RM,3.5,4.4,3.9,3.885,508367,203347,20334690,1772,
P05091,Chrompet,12.951611,80.1461663,189,1,1,3,Partial,No,Commercial,AllPub,Paved,RH,4.7,2.4,4.4,3.69,280314,97032,10781300,918,
P09291,Chrompet,12.951611,80.1461663,148,1,1,3,AbNormal,Yes,House,AllPub,Gravel,RL,4.7,4,2,3.61,247326,114151,9512550,861,
P02706,Karapakkam,12.9190519,80.2300343,31,1,1,3,AdjLand,No,Commercial,NoSeWa,Gravel,I,2.6,4.8,3.8,3.74,422742,71956,8994500,1091,
P02969,Chrompet,12.951611,80.1461663,53,1,1,3,Partial,Yes,House,ELO,Gravel,RL,2.7,4.5,4.1,3.84,261937,84194,9354900,1093,
P10023,Velachery,12.9754605,80.2207047,57,3,2,5,Partial,Yes,Commercial,NoSewr ,Gravel,A,2.6,4.3,3.7,3.7,459748,133475,14830590,1860,
P08742,Velachery,12.9754605,80.2207047,187,3,2,5,Partial,No,Others,NoSewr ,Gravel,RH,4.8,4.9,3.7,4.52,346641,112148,10195310,1908,
P02228,Velachery,12.9754605,80.2207047,59,2,1,4,Normal Sale,No,Commercial,AllPub,No Access,RL,4.1,2.5,3,3.05,429892,221459,13027020,1555,
P09029,Chrompet,12.951611,80.1461663,180,1,1,3,Family,No,Others,ELO,Paved,RH,5,3.2,4.8,4.22,240864,111830,8602280,1139,
P08143,Adyar,13.0011774,80.2564957,151,1,1,3,Partial,Yes,House,NoSeWa,No Access,C,2.9,2.1,4.1,3.34,247572,45605,6515045,982,
P00674,Chrompet,12.951611,80.1461663,55,1,1,3,AbNormal,Yes,House,AllPub,Gravel,RM,2,2.7,3.6,2.76,263223,77992,9749000,875,
P02669,Karapakkam,12.9190519,80.2300343,1,2,2,4,AbNormal,Yes,House,ELO,Gravel,RH,4.2,3.5,2.8,3.43,396418,117124,9009500,1631,
P04058,Velachery,12.9754605,80.2207047,168,2,1,4,Family,Yes,Others,ELO,Gravel,RH,3.4,4.9,4.3,4.35,369712,206604,10873880,1615,
P06842,Chrompet,12.951611,80.1461663,94,1,1,3,AbNormal,No,House,ELO,No Access,RM,3.4,4.1,2.4,3.38,216468,48104,8017350,942,
P02746,Karapakkam,12.9190519,80.2300343,146,2,2,4,AdjLand,No,House,NoSewr ,Gravel,RL,4.6,2.6,2.6,3.2,254228,84743,8474250,1537,
P07750,Adyar,13.0011774,80.2564957,111,1,1,3,Normal Sale,No,Commercial,NoSeWa,Gravel,RL,3.9,4.3,4.4,4.23,487712,112549,12505440,961,
P09786,Velachery,12.9754605,80.2207047,93,3,2,5,Partial,Yes,House,ELO,Paved,A,2.3,3,3.7,3.04,282713,145640,8567050,1901,
P01799,Karapakkam,12.9190519,80.2300343,121,1,1,2,Family,No,House,AllPub,No Access,I,2.5,4.2,3.9,3.57,191531,93638,4256250,641,
P02216,Velachery,12.9754605,80.2207047,124,2,1,4,Family,No,Commercial,NoSewr ,No Access,C,2.9,4.3,4.8,4.1,411937,167002,11133440,1538,
P00890,Chrompet,12.951611,80.1461663,141,1,1,3,Family,Yes,House,ELO,No Access,RM,2.9,4.9,2.4,3.55,266888,59309,9884750,1188,
P00982,Chrompet,12.951611,80.1461663,9,1,1,3,AbNormal,No,Commercial,ELO,No Access,RM,3.6,3.7,3.3,3.55,410645,136882,12443800,1068,
P08543,Chrompet,12.951611,80.1461663,170,1,1,3,AbNormal,Yes,House,AllPub,Paved,RH,4.7,2.3,2.2,2.99,261809,76009,8445450,1034,
P07922,Adyar,13.0011774,80.2564957,140,1,1,2,Normal Sale,Yes,Others,ELO,No Access,RL,4.1,4.2,4.7,4.42,288117,51713,7387625,619,
P04765,T Nagar,13.0417591,80.2340761,46,1,1,4,AdjLand,No,Commercial,AllPub,No Access,RL,4.9,3.5,3.4,3.875,654990,317571,19848170,1762,
P08636,Chrompet,12.951611,80.1461663,142,1,1,3,Partial,Yes,House,NoSewr ,No Access,RH,2.4,3.8,2.2,2.9,271392,139808,8224000,1100,
P07847,Velachery,12.9754605,80.2207047,29,3,2,5,Normal Sale,Yes,Commercial,NoSeWa,No Access,C,4.1,3,2.8,3.22,444634,121264,13473750,1860,
P07363,Adyar,13.0011774,80.2564957,55,1,1,2,AdjLand,Yes,Others,NoSeWa,Gravel,I,3.5,4.4,4.3,4.08,270588,26186,8728635,753,
P02021,Anna Nagar,13.0849557,80.2101342,71,1,1,4,Partial,Yes,House,NoSewr ,Gravel,RH,4.9,4,2.1,3.555,400556,164935,11781050,1636,
P07410,KK Nagar,13.0410013,80.1993919,68,3,2,5,Normal Sale,Yes,House,NoSeWa,Gravel,RL,4.9,4.5,2.2,3.7,422631,176096,11739740,2074,
P03888,T Nagar,13.0417591,80.2340761,107,1,1,4,AdjLand,No,Others,NoSewr ,No Access,RM,4.7,2.4,3,3.36,504536,176588,12613410,1533,
P02831,Velachery,12.9754605,80.2207047,115,2,1,4,AdjLand,No,Commercial,NoSewr ,Paved,I,2,3.1,3.9,3.07,417667,101253,12656590,1530,
P05564,Chrompet,12.951611,80.1461663,73,1,1,3,Partial,Yes,Commercial,NoSeWa,Gravel,RL,3.2,4.8,3.8,4.02,382305,81095,11585000,825,
P09060,Velachery,12.9754605,80.2207047,109,2,1,4,Family,No,House,ELO,Paved,I,2.3,3.7,4.1,3.47,313572,152549,8474920,1794,
P01505,Karapakkam,12.9190519,80.2300343,87,1,1,3,Partial,Yes,Commercial,NoSewr ,No Access,C,2.8,2.5,4.5,3.39,421379,179310,8965500,1267,
P06142,KK Nagar,13.0410013,80.1993919,170,3,2,5,Family,Yes,Commercial,AllPub,Gravel,RH,4.7,2.5,4.8,4.08,739547,353696,16077100,1891,
P07374,Anna Nagar,13.0849557,80.2101342,134,2,1,5,Normal Sale,Yes,Commercial,ELO,Gravel,RH,2.7,4.5,3.1,3.31,870024,217506,21750600,1896,
P04415,Chrompet,12.951611,80.1461663,161,2,1,4,AbNormal,No,Others,AllPub,No Access,RM,2.3,2.2,4.4,2.89,265086,68726,9818010,1223,
P07723,KK Nagar,13.0410013,80.1993919,197,2,1,4,Family,Yes,Commercial,NoSewr ,Gravel,RM,4.1,2.5,3.8,3.5,534493,372525,16196760,1724,
P07829,Adyar,13.0011774,80.2564957,192,1,1,3,Family,Yes,Commercial,ELO,No Access,C,2.6,2.3,4.7,3.59,415726,92383,11547935,1072,
P08334,Adyar,13.0011774,80.2564957,191,1,1,2,AdjLand,No,House,NoSewr ,No Access,RL,3,5,4.5,4.15,214103,40144,6690720,634,
P08686,Velachery,12.9754605,80.2207047,26,2,1,4,Partial,Yes,House,NoSeWa,Gravel,RH,4.9,4.8,3,4.29,292659,87798,9755310,1767,
P00199,Chrompet,12.951611,80.1461663,86,2,1,4,Partial,No,Others,NoSewr ,Paved,RM,3.4,3.1,2.2,2.92,249788,89924,9991510,1273,
P05318,Karapakkam,12.9190519,80.2300343,91,1,1,3,Family,Yes,Others,NoSeWa,Paved,C,2.6,2.2,4.5,3.24,317820,158910,6909125,1275,
P05171,Karapakkam,12.9190519,80.2300343,148,1,1,3,AbNormal,Yes,Commercial,NoSeWa,No Access,A,4,2,3.1,3.04,332055,169560,7065000,1047,
P08026,Anna Nagar,13.0849557,80.2101342,187,1,1,4,Partial,Yes,House,ELO,Paved,RM,3.3,4.8,2.3,3.275,500563,75084,12514070,1597,
P03476,Karapakkam,12.9190519,80.2300343,100,2,2,4,Normal Sale,Yes,Others,NoSeWa,Gravel,RH,5,4.6,4.5,4.68,391190,107577,9779750,1586,
P07345,KK Nagar,13.0410013,80.1993919,183,4,2,6,Family,Yes,Commercial,NoSewr ,Gravel,RH,4.7,3.6,3.2,3.77,874696,409432,18610560,2327,
P07411,KK Nagar,13.0410013,80.1993919,23,3,2,5,AdjLand,No,Commercial,AllPub,Gravel,RH,2.6,3.8,3.9,3.48,790990,280142,16478960,2008,
P05295,KK Nagar,13.0410013,80.1993919,74,1,1,3,Family,Yes,Others,NoSeWa,Gravel,RH,3.4,4.6,4.2,4.08,364885,215188,9356020,1303,
P02572,Adyar,13.0011774,80.2564957,80,1,1,3,Family,No,Others,ELO,No Access,C,2.3,4.9,3.5,3.42,217486,66919,5576560,846,
P05540,Karapakkam,12.9190519,80.2300343,123,2,2,4,AdjLand,Yes,Commercial,AllPub,No Access,C,3,4.1,2.2,3.01,388161,102148,10214750,1428,
P06243,Chrompet,12.951611,80.1461663,39,1,1,3,Normal Sale,No,Commercial,ELO,Paved,RL,3.9,2.4,2.4,2.85,364541,66280,11046700,877,
P10018,Velachery,12.9754605,80.2207047,148,2,1,4,AbNormal,Yes,House,ELO,Paved,RM,2.7,4.1,4.6,3.9,333365,86030,10753720,1751,
P03636,Anna Nagar,13.0849557,80.2101342,170,1,1,4,Normal Sale,Yes,Commercial,NoSeWa,Paved,RH,3.1,2.3,3.1,2.9,692673,211650,19240920,1738,
P06306,Adyar,13.0011774,80.2564957,73,1,1,3,Partial,Yes,House,ELO,Paved,RM,2.6,4.6,4.3,3.85,291474,38863,9715800,985,
P08420,Adyar,13.0011774,80.2564957,81,1,1,2,AbNormal,Yes,House,NoSeWa,Gravel,I,2.9,2.5,3.1,2.92,244432,7639,7638500,766,
P04192,Karapakkam,12.9190519,80.2300343,18,1,1,3,Normal Sale,Yes,Other,ELO,Gravel,RH,3.3,4.2,3.9,3.81,350031,159105,7955250,1196,
P06952,Chrompet,12.951611,80.1461663,141,1,1,3,Family,Yes,Others,NoSewr ,Gravel,RL,3.6,3.7,3.6,3.64,359624,163466,10897710,1128,
P04732,Chrompet,12.951611,80.1461663,179,1,1,3,Partial,No,Others,ELO,No Access,RL,4.4,2.7,3.1,3.33,252073,63018,7877290,1092,
P07721,KK Nagar,13.0410013,80.1993919,58,3,2,5,Partial,Yes,Others,NoSewr ,Gravel,RM,3.3,2.4,2.5,2.71,626289,204502,12781400,1973,
P03768,KK Nagar,13.0410013,80.1993919,113,4,2,6,Normal Sale,Yes,Others,NoSeWa,Paved,RL,4.9,4.8,4.8,4.83,407185,244311,13572840,2447,
P05648,Velachery,12.9754605,80.2207047,164,2,1,4,Normal Sale,No,Others,NoSeWa,No Access,RL,2.3,3.1,2.5,2.72,307812,172013,9053300,1736,
P09580,Velachery,12.9754605,80.2207047,107,2,1,4,AdjLand,Yes,Commercial,AllPub,Paved,C,2.5,4.7,4.7,4.15,415983,181992,12999460,1559,
P03565,Anna Nagar,13.0849557,80.2101342,76,1,1,4,AdjLand,Yes,House,NoSeWa,Paved,RH,2.9,3.6,3.3,3.235,491039,239224,12590750,1708,
P01901,Karapakkam,12.9190519,80.2300343,13,1,1,2,Family,No,Commercial,NoSewr ,Paved,RM,2.1,4.8,2.5,3.07,300520,61470,6830000,517,
P03711,Karapakkam,12.9190519,80.2300343,144,2,2,4,AbNormal,No,Commercial,NoSewr ,Gravel,RL,2.7,2.2,3.7,2.95,383072,251391,11971000,1403,
P03442,Karapakkam,12.9190519,80.2300343,84,1,1,3,Family,Yes,Commercial,ELO,Paved,RH,3.8,4,2.4,3.3,403143,235986,9832750,1085,
P02560,Karapakkam,12.9190519,80.2300343,39,1,1,2,AdjLand,No,Others,NoSeWa,Paved,RM,2.6,3.5,2.1,2.67,199984,106242,6249500,510,
P07504,Chrompet,12.951611,80.1461663,0,2,1,4,Partial,No,Others,NoSeWa,Paved,RL,2.8,2,2.5,2.39,232561,83722,9302420,1291,
P09846,Velachery,12.9754605,80.2207047,34,3,2,5,AbNormal,Yes,Commercial,NoSewr ,Gravel,I,3.3,2.2,4.7,3.23,525750,254909,15931810,1961,
P06531,Adyar,13.0011774,80.2564957,179,1,1,2,Partial,No,Commercial,AllPub,Paved,RL,4.3,2.2,3.3,3.38,360602,137877,10605950,766,
P08541,Adyar,13.0011774,80.2564957,145,1,1,3,AbNormal,Yes,Commercial,NoSewr ,Gravel,RL,3.7,2.3,3.5,3.32,558323,135808,15089800,1169,
P02040,Karapakkam,12.9190519,80.2300343,77,2,2,4,Partial,Yes,House,NoSewr ,Gravel,RH,2.5,4.1,4.9,3.94,360892,149638,8802250,1401,
P07098,Chrompet,12.951611,80.1461663,47,1,1,3,AbNormal,No,Commercial,NoSewr ,Paved,RL,2.4,2.6,2.3,2.45,349796,163238,11659850,946,
P02886,Adyar,13.0011774,80.2564957,144,1,1,3,AdjLand,Yes,Others,ELO,No Access,RL,4.5,3.6,4.2,4.17,287545,52281,8713470,829,
P06903,KK Nagar,13.0410013,80.1993919,30,4,2,6,Family,No,Commercial,NoSewr ,Paved,RL,3,2.9,3.5,3.17,731930,139415,17426900,2276,
P06462,T Nagar,13.0417591,80.2340761,132,2,1,5,AbNormal,No,Others,ELO,Paved,RM,2.1,4,4.1,3.475,506806,275123,14480160,1861,
P08930,Velachery,12.9754605,80.2207047,67,2,1,4,AbNormal,Yes,House,ELO,Paved,RH,5,3,2.7,3.41,301244,106321,8860120,1616,
P02303,Karapakkam,12.9190519,80.2300343,7,2,2,4,AdjLand,No,House,NoSewr ,No Access,RM,3.8,3.3,2.6,3.17,262314,194620,8461750,1505,
P01683,Karapakkam,12.9190519,80.2300343,67,1,1,3,Family,Yes,House,ELO,No Access,RL,4.7,3,2.7,3.39,247049,86801,6677000,1072,
P01814,Karapakkam,12.9190519,80.2300343,60,1,1,3,Partial,No,Others,AllPub,Gravel,RM,3.8,3.7,3.1,3.49,403543,161417,8967625,1253,
P05181,Velachery,12.9754605,80.2207047,184,3,2,5,AdjLand,No,House,NoSeWa,Gravel,RM,4,3.6,3.8,3.76,408493,158859,11347040,1859,
P09701,Velachery,12.9754605,80.2207047,81,3,2,5,AbNormal,No,Commercial,NoSeWa,No Access,RH,2.2,3.6,2,2.77,471154,228846,13461540,1805,
P09538,Chrompet,12.951611,80.1461663,195,2,1,4,Partial,No,Others,AllPub,Gravel,RM,4.8,2.7,4.4,3.84,349986,67739,11289880,1274,
P09198,T Nagar,13.0417591,80.2340761,140,1,1,4,AbNormal,No,Commercial,AllPub,Paved,RM,3.5,2.6,3.8,3.41,538895,139713,19959060,1709,
P00840,Anna Nagar,13.0849557,80.2101342,151,2,1,5,Partial,No,House,NoSewr ,Paved,RM,4,4.5,2.7,3.605,414827,187341,13381530,1909,
P02703,Velachery,12.9754605,80.2207047,154,2,1,4,Partial,No,Commercial,ELO,Gravel,RL,2,3.1,2.4,2.62,527374,135224,13522410,1591,
P08262,Velachery,12.9754605,80.2207047,103,2,1,4,AbNormal,Yes,Commercial,NoSewr ,Paved,I,4.4,4.6,3.6,4.25,503190,273160,14376860,1674,
P00844,Anna Nagar,13.0849557,80.2101342,138,1,1,4,Family,No,Others,ELO,Gravel,RM,4.4,3.8,2.2,3.37,390262,83628,13937920,1730,
P02502,Karapakkam,12.9190519,80.2300343,132,1,1,2,AbNormal,Yes,Others,NoSeWa,Gravel,A,3.4,2.1,2.9,2.81,174360,43590,5448750,838,
P09058,Velachery,12.9754605,80.2207047,2,2,1,4,Normal Sale,Yes,Commercial,NoSeWa,Gravel,RL,4.8,3.3,2.5,3.44,519874,162461,16246070,1718,
P08435,Velachery,12.9754605,80.2207047,21,3,2,5,Family,Yes,Others,ELO,Paved,RL,3.9,3.4,3.2,3.47,365556,77542,11077460,1863,
P07968,Chrompet,12.951611,80.1461663,128,1,1,2,AdjLand,Yes,House,NoSeWa,Paved,RM,2.1,2.5,3.2,2.59,238525,35337,8834250,746,
P04802,Chrompet,12.951611,80.1461663,106,1,1,3,AdjLand,No,House,NoSewr ,Gravel,RM,3.4,3.7,3.7,3.61,283386,160585,9446200,940,
P03717,T Nagar,13.0417591,80.2340761,97,1,1,4,Partial,No,Others,AllPub,Gravel,RH,3.3,4.5,3.3,3.6,365895,97572,12196510,1569,
P04602,KK Nagar,13.0410013,80.1993919,94,3,2,5,Partial,Yes,House,NoSewr ,Gravel,RL,5,4.8,3.8,4.46,495294,210500,12382360,2219,
P02980,Karapakkam,12.9190519,80.2300343,73,1,1,2,AdjLand,No,Others,NoSeWa,Gravel,A,2.3,4.7,2.9,3.26,225748,60200,5016625,843,
P04893,T Nagar,13.0417591,80.2340761,44,1,1,4,Family,No,Others,ELO,No Access,RM,4.1,3.8,3.1,3.575,353193,235462,13081220,1779,
P04705,Karapakkam,12.9190519,80.2300343,59,1,1,2,AdjLand,No,Commercial,AllPub,No Access,A,4.6,4.9,3.2,4.13,203468,81387,4521500,543,
P05460,KK Nagar,13.0410013,80.1993919,162,3,2,5,Family,No,Commercial,AllPub,Gravel,RL,4.8,3.3,3,3.63,712485,391867,17812120,2215,
P03893,Karapakkam,12.9190519,80.2300343,141,1,1,2,Family,Yes,Commercial,AllPub,Paved,A,4.3,2.6,3.1,3.31,216815,67109,5162250,551,
P03993,Karapakkam,12.9190519,80.2300343,13,1,1,2,Partial,Yes,House,NoSeWa,Paved,C,3,3.6,4,3.58,165973,80744,4485750,692,
P07513,KK Nagar,13.0410013,80.1993919,100,4,2,6,AdjLand,Yes,Others,AllPub,Gravel,RH,2.3,3.1,4.1,3.26,678626,318539,13849520,2432,
P09197,Chrompet,12.951611,80.1461663,97,1,1,3,Normal Sale,No,Commercial,NoSewr ,Gravel,RH,2.8,2,4.2,2.9,290336,118285,10753200,892,
P04486,KK Nagar,13.0410013,80.1993919,61,2,1,4,Normal Sale,Yes,Commercial,NoSeWa,Paved,RM,4.1,3.7,4.1,3.98,644638,330180,15722880,1734,
P09174,Adyar,13.0011774,80.2564957,97,1,1,3,AbNormal,No,Others,AllPub,No Access,I,2.3,3.7,2.7,2.78,246014,91376,7028960,944,
P06997,Velachery,12.9754605,80.2207047,121,3,2,5,Normal Sale,Yes,House,NoSewr ,Paved,RL,3.4,2.2,3,2.74,443836,233014,11095900,1924,
P05843,Anna Nagar,13.0849557,80.2101342,167,1,1,4,Partial,No,House,NoSewr ,Paved,RH,5,3.3,3.4,3.935,369608,116163,10560230,1688,
P02431,KK Nagar,13.0410013,80.1993919,61,2,1,4,Partial,No,Others,AllPub,Gravel,RL,4.8,4.3,5,4.73,472067,171661,10728800,1721,
P00023,Chrompet,12.951611,80.1461663,109,1,1,2,AdjLand,Yes,Commercial,NoSeWa,Gravel,RH,2.9,3.8,2.1,3.02,275846,137923,10609450,745,
P03702,Karapakkam,12.9190519,80.2300343,134,2,2,4,AbNormal,Yes,Commercial,AllPub,Paved,C,4.5,2.2,4.5,3.81,513686,194059,11415250,1590,
P08098,KK Nagar,13.0410013,80.1993919,113,2,1,4,Partial,Yes,Commercial,NoSeWa,Paved,RM,4,3.6,4.6,4.12,514754,296373,15598600,1719,
P08045,Chrompet,12.951611,80.1461663,53,1,1,3,Partial,Yes,House,NoSeWa,Paved,RH,2.3,5,2.9,3.56,250013,125006,7812900,838,
P05214,KK Nagar,13.0410013,80.1993919,174,3,2,5,AbNormal,No,Others,NoSeWa,Gravel,RM,2,3.4,2.9,2.78,361355,264994,12045160,1941,
P01183,Chrompet,12.951611,80.1461663,30,2,1,4,Family,No,Others,AllPub,Paved,RM,4.1,2.6,3.2,3.23,264248,147979,10569900,1215,
P03469,Karapakkam,12.9190519,80.2300343,89,1,1,3,AdjLand,Yes,House,NoSewr ,Paved,A,2.3,4.5,4,3.64,189083,133470,5561250,926,
P01432,Anna Nagar,13.0849557,80.2101342,125,1,1,4,AbNormal,No,Others,AllPub,No Access,RH,4.9,2.4,3.6,3.755,408508,186747,11671660,1609,
P01365,Chrompet,12.951611,80.1461663,118,2,1,4,Family,Yes,Others,ELO,Paved,RH,4.6,4,2.8,3.82,273610,152006,10133720,1226,
P08037,KK Nagar,13.0410013,80.1993919,129,2,1,4,AdjLand,No,House,NoSewr ,Gravel,RM,3.3,4,5,4.19,414915,182158,10119880,1478,
P04270,Chrompet,12.951611,80.1461663,174,1,1,3,Partial,Yes,Commercial,AllPub,Paved,RM,2.8,2.3,4.2,3.02,348346,125405,13933850,1041,
P05020,Karapakkam,12.9190519,80.2300343,132,2,2,4,AdjLand,No,Others,AllPub,Gravel,RH,3.9,2.7,3.2,3.26,320658,90442,8222000,1420,
P07632,Anna Nagar,13.0849557,80.2101342,145,2,1,5,AdjLand,No,Commercial,AllPub,Gravel,RM,4.6,3.5,3.3,3.805,745579,271119,22593290,1933,
P00786,Chrompet,12.951611,80.1461663,173,1,1,3,Family,No,Others,NoSewr ,Paved,RM,4,3,2.7,3.21,279923,48263,9652510,1093,
P07599,Velachery,12.9754605,80.2207047,26,2,1,4,AbNormal,No,Others,ELO,Paved,I,2.3,3.6,2.2,2.86,266011,68648,8581000,1683,
P04526,Adyar,13.0011774,80.2564957,153,1,1,3,Normal Sale,Yes,House,ELO,Paved,A,4.4,2.3,4.3,3.93,250996,68454,7605945,1165,
P06902,Chrompet,12.951611,80.1461663,54,1,1,3,AdjLand,No,Commercial,NoSewr ,Paved,RM,2.6,3.8,2.5,3.05,328231,52517,13129250,1083,
P01957,KK Nagar,13.0410013,80.1993919,105,3,2,5,Partial,No,House,AllPub,Paved,RL,3.1,2.1,2.7,2.64,492329,100475,10047540,2004,
P06356,Chrompet,12.951611,80.1461663,94,1,1,3,Partial,Yes,House,ELO,Paved,RL,4.1,3.1,3.5,3.52,222796,142590,8911850,1102,
P09690,Velachery,12.9754605,80.2207047,88,2,1,4,AbNormal,Yes,Commercial,AllPub,Gravel,I,4.8,3.1,2.9,3.47,485622,277498,13874910,1565,
P00017,T Nagar,13.0417591,80.2340761,200,2,1,5,AdjLand,No,House,NoSeWa,No Access,RL,4.7,2.2,4.1,3.805,332762,217575,12798530,1938,
P05595,Velachery,12.9754605,80.2207047,63,2,1,4,Family,No,House,ELO,Gravel,RH,3.8,2,3.4,2.87,342147,126054,9003860,1615,
P01529,Karapakkam,12.9190519,80.2300343,13,1,1,2,Partial,Yes,Commercial,AllPub,Paved,RM,3.7,5,2.3,3.53,415357,198649,9029500,746,
P09509,Chrompet,12.951611,80.1461663,166,1,1,3,AdjLand,Yes,Commercial,NoSewr ,No Access,RL,3.6,2.4,4.1,3.27,370243,115701,11570100,824,
